time,pos_x1,pos_y1,pos_z1,yaw1,pos_x2,pos_y2,pos_z2,yaw2
1730918619.3293846,-1.502953125,-0.9213468017578125,0.0158361177444458,0.12035813814676556,-1.5394857177734376,0.342580322265625,0.02478268814086914,-0.005182837004111238
1730918619.4517422,-1.50330322265625,-0.9215526123046875,0.01569221878051758,0.11691919680275133,-1.539485595703125,0.3425841979980469,0.024781347274780274,-0.005117161734667471
1730918619.5587811,-1.5030076904296874,-0.92151708984375,0.015848030090332033,0.11761414540788796,-1.539504638671875,0.3425880126953125,0.024791727066040038,-0.005185655346735873
1730918619.6827428,-1.5030302734375,-0.9214541625976562,0.01577692699432373,0.1158062739394201,-1.5394991455078124,0.34259173583984376,0.024846111297607422,-0.005263527233336129
1730918619.8388736,-1.5030445556640626,-0.9214771728515625,0.0158169002532959,0.11601740918651517,-1.53953076171875,0.34258062744140627,0.024786026000976562,-0.005050485990303336
1730918619.9402578,-1.503294677734375,-0.921557861328125,0.01572319221496582,0.12185326054458413,-1.539479736328125,0.34259164428710936,0.02479281234741211,-0.004899964529743222
1730918620.042258,-1.5030120849609374,-0.921412353515625,0.015786963462829588,0.11506232484276119,-1.5394698486328124,0.3426083679199219,0.024843992233276366,-0.00499542039502204
1730918620.1603146,-1.503292724609375,-0.92156005859375,0.01572623538970947,0.12211614949942189,-1.539511962890625,0.3425911560058594,0.024797134399414063,-0.005853470369970374
1730918620.262048,-1.5029210205078125,-0.9213618774414063,0.01585782718658447,0.12056566689532938,-1.5394794921875,0.34269827270507813,0.02483232307434082,-0.004013326549241161
1730918620.3638074,-1.502833740234375,-0.9216636962890625,0.018531463623046876,0.11180544691012007,-1.5394732666015625,0.34258770751953127,0.02573211669921875,-0.00681480319698362
1730918620.4924817,-1.503947998046875,-0.92467529296875,0.05521273422241211,0.07910670865356005,-1.540774658203125,0.3407532043457031,0.054404491424560546,-0.01247371626224713
1730918620.5947893,-1.505560791015625,-0.9314374389648438,0.11180577850341797,0.06466534060997761,-1.54447900390625,0.33604534912109374,0.12880250549316405,-0.0049645360765808435
1730918620.6962008,-1.506729248046875,-0.9405331420898437,0.16980714416503906,0.05642756378512618,-1.5448155517578126,0.33037176513671873,0.19640994262695313,-0.0009157918707800616
1730918620.7979357,-1.50747119140625,-0.954983154296875,0.25594972229003904,0.04750927741020171,-1.5398721923828125,0.321005615234375,0.2963958435058594,0.00010059622389702383
1730918620.9080124,-1.507185302734375,-0.9664388427734375,0.32958743286132813,0.0431052405279792,-1.532593505859375,0.312338134765625,0.3891768493652344,0.003914450699155858
1730918621.0091183,-1.505849609375,-0.9818619995117187,0.4364879455566406,0.039308905546481816,-1.52100146484375,0.30151885986328125,0.5111368408203125,0.0076509931158589345
1730918621.1097956,-1.50414013671875,-0.990544921875,0.5050147705078125,0.050106827462420345,-1.5118609619140626,0.29466632080078126,0.5927257690429687,0.0059838370287691135
1730918621.211789,-1.50020458984375,-0.998357666015625,0.5943018798828125,0.05846458255042811,-1.499486083984375,0.28859417724609376,0.6889923095703125,0.0067509642425965695
1730918621.313342,-1.496975341796875,-0.9981046752929688,0.637924560546875,0.06521977614885746,-1.493917236328125,0.2881689758300781,0.7314368896484374,0.00673187459476708
1730918621.415411,-1.4913912353515626,-0.9887652587890625,0.6836220703125,0.07465391464012346,-1.48911083984375,0.29345697021484374,0.77707470703125,0.0026843626777065203
