time,pos_x1,pos_y1,pos_z1,yaw1,pos_x2,pos_y2,pos_z2,yaw2
1719681434.8165286,-2.027287353515625,0.6739280395507813,0.022283588409423828,0.005312570275492779,-1.9396734619140625,-0.9829290771484375,0.0299794921875,0.044370365302688196
1719681434.936817,-2.0272408447265624,0.6738701782226563,0.022386856079101562,0.0065021641744789265,-1.9397396240234375,-0.982950439453125,0.030038106918334962,0.04292752753822299
1719681435.0569313,-2.0266221923828125,0.674127685546875,0.02272746276855469,-0.011667741623483873,-1.9397318115234374,-0.9828087158203125,0.03019313621520996,0.04043981004801148
1719681435.1678987,-2.0250394287109375,0.6749376220703125,0.03754067230224609,-0.040841719057654734,-1.939203369140625,-0.98051611328125,0.04542022323608398,0.034529169005301355
1719681435.2735279,-2.0241597900390627,0.675503173828125,0.061628696441650394,-0.05531666464738202,-1.93817333984375,-0.97707470703125,0.08103256988525391,0.048826545634403
1719681435.3833237,-2.0231627197265625,0.67641943359375,0.09441765594482422,-0.060048035183476664,-1.9358604736328124,-0.9736515502929688,0.12849214172363282,0.0668453975165155
1719681435.4953947,-2.022392333984375,0.6779271850585937,0.12359089660644532,-0.06388587593034446,-1.93281005859375,-0.9718803100585938,0.16593643188476562,0.07527455827803146
1719681435.61429,-2.021304443359375,0.6812501220703125,0.1617012939453125,-0.07011585847025077,-1.9264227294921874,-0.9709678344726562,0.2204956970214844,0.07911759610207955
1719681435.7225409,-2.020255859375,0.6857236328125,0.1979773406982422,-0.07184343134689378,-1.9186768798828124,-0.9711558227539062,0.2731211242675781,0.07893765576420254
1719681435.8295486,-2.0192330322265626,0.6914085693359375,0.23763937377929686,-0.0805809201384761,-1.9099566650390625,-0.971741455078125,0.3282108154296875,0.0807514278929104
1719681435.9381158,-2.0185428466796873,0.6971092529296875,0.2732843933105469,-0.08062695063714478,-1.9021771240234375,-0.972519287109375,0.3757130432128906,0.08296497023710107
1719681436.0507812,-2.0178475341796873,0.70414794921875,0.3131064758300781,-0.08202384946263809,-1.8921483154296874,-0.9740180053710937,0.4340869445800781,0.08484017471910672
1719681436.1698909,-2.0171544189453123,0.7137429809570313,0.3619620666503906,-0.08375010530434379,-1.8813228759765626,-0.9761807250976563,0.4963404846191406,0.08122278467967581
1719681436.2839265,-2.0166114501953123,0.7229467163085938,0.4035657043457031,-0.08044178677976527,-1.87196923828125,-0.9782840576171875,0.5482415161132812,0.07268658654695735
1719681436.4059694,-2.0162493896484377,0.734423583984375,0.45067849731445314,-0.08109254456649474,-1.862443603515625,-0.9803864135742187,0.6057451171875,0.08441045005130768
1719681436.5133913,-2.01614990234375,0.7506934814453124,0.5122337646484375,-0.08467664881237533,-1.8507647705078125,-0.982698974609375,0.6720317993164062,0.0846284180762323
1719681436.6234255,-2.016377197265625,0.7655086059570313,0.5649146728515625,-0.07364329168973356,-1.8419302978515626,-0.9856558837890625,0.7320186767578125,0.07331305649599477
1719681436.7498634,-2.0177783203125,0.7818538208007813,0.6208011474609375,-0.06564471868107867,-1.8350535888671875,-0.9881756591796875,0.7959264526367188,0.0749178404290453
1719681436.8765209,-2.019108642578125,0.7959672241210938,0.6652722778320312,-0.056976276892475336,-1.8303902587890626,-0.9909227294921875,0.849659912109375,0.07342813079716247
1719681436.981998,-2.0200958251953125,0.8073651123046875,0.6981769409179688,-0.04887631005706002,-1.8276854248046874,-0.9932733764648437,0.894088134765625,0.06911446589074015
1719681437.0992703,-2.0213004150390623,0.8223068237304687,0.7370007934570313,-0.04391848602415197,-1.825625,-0.99631005859375,0.9546732177734375,0.0652412862980305
1719681437.2062593,-2.02252197265625,0.83781689453125,0.7680736694335938,-0.04415364386691073,-1.826216796875,-0.9990042114257812,1.020984619140625,0.06497000921555021
1719681437.3147707,-2.0241187744140623,0.8517406005859375,0.7834693603515624,-0.03774094809168335,-1.82972119140625,-1.0012415771484375,1.084423828125,0.06821696292779948
1719681437.4226751,-2.026023193359375,0.8629802856445312,0.78241845703125,-0.042866400883480656,-1.8355528564453125,-1.0038190307617187,1.1429161376953125,0.06638148981227299
1719681437.5328252,-2.0270335693359374,0.8723863525390625,0.7677279663085937,-0.03776438123434311,-1.84191455078125,-1.0063204345703125,1.1897774658203124,0.057486642270325655
1719681437.652815,-2.0287164306640624,0.8805051879882813,0.7421529541015625,-0.04571221556501902,-1.8504693603515625,-1.0096337280273437,1.2465711669921875,0.06223572460776491
1719681437.7606995,-2.030462890625,0.8894915161132813,0.6907387084960938,-0.04631256868554991,-1.861064453125,-1.013837158203125,1.3120404052734376,0.0638315022379708
1719681437.8699129,-2.0307691650390627,0.8964380493164062,0.6198103637695312,-0.03872865880451308,-1.8716708984375,-1.01768603515625,1.375593505859375,0.06476757304581798
1719681437.974835,-2.030313720703125,0.8999225463867188,0.5650255737304688,-0.021707886787147006,-1.879310302734375,-1.0200626831054687,1.4196397705078125,0.06823306164678293
1719681438.0807474,-2.0301416015625,0.9043494873046874,0.4713869018554688,-0.03302657570909577,-1.890285400390625,-1.0230596313476563,1.476156982421875,0.07428521271036707
1719681438.1896157,-2.028446533203125,0.9073004760742187,0.3672705993652344,-0.03273451888783008,-1.898509765625,-1.0247559814453124,1.51676123046875,0.07935566586127771
1719681438.2972667,-2.0250091552734375,0.9093322143554687,0.2319412841796875,-0.04052347126647463,-1.910192626953125,-1.026100341796875,1.559329833984375,0.07855616638012725
