time,pos_x1,pos_y1,pos_z1,yaw1,pos_x2,pos_y2,pos_z2,yaw2
1730918679.3029864,-1.3927413330078124,-0.8417742919921875,0.015187545776367188,0.15535111242666735,-1.5320726318359374,0.22995515441894532,0.02336539649963379,-0.033940488780800186
1730918679.415615,-1.3925968017578125,-0.8417003173828125,0.015152275085449219,0.15885254341971403,-1.532072998046875,0.2299530029296875,0.02335621452331543,-0.03388757676452855
1730918679.5230775,-1.3925723876953124,-0.8416878051757812,0.015158453941345214,0.15868231429269122,-1.5320384521484376,0.22996070861816406,0.023333251953125,-0.033647248407898456
1730918679.6350765,-1.3925982666015626,-0.841693603515625,0.015177520751953125,0.15890689959441015,-1.5320404052734375,0.22997531127929688,0.02333462142944336,-0.033598570454780236
1730918679.764681,-1.3926158447265624,-0.8417028198242188,0.015171852111816406,0.15854103988592824,-1.5320595703125,0.22994935607910155,0.023357242584228517,-0.033365120097416934
1730918679.8660636,-1.3927330322265625,-0.8417868041992187,0.01519749641418457,0.15881597680576023,-1.53206298828125,0.2299478759765625,0.023359773635864257,-0.03369697618578118
1730918679.980144,-1.39258447265625,-0.8417178955078125,0.015414432525634765,0.1566574180560708,-1.5321036376953125,0.23006863403320313,0.02328556251525879,-0.033999085194155364
1730918680.0819304,-1.392910888671875,-0.843075439453125,0.038671436309814455,0.12084204815861682,-1.5320870361328125,0.23043133544921876,0.029856374740600586,-0.053006483993619784
1730918680.1905086,-1.393192626953125,-0.8458276977539062,0.07073250579833984,0.10430100415388503,-1.5334202880859376,0.23222615051269532,0.05179441452026367,-0.06427433037940852
1730918680.291774,-1.393326416015625,-0.8549051513671875,0.13303424072265624,0.0922642819268132,-1.53823876953125,0.23619189453125,0.12166678619384766,-0.05100236520465021
1730918680.3929958,-1.3931046142578125,-0.8638699951171875,0.17997103881835938,0.08991965954577787,-1.5397615966796876,0.23753666687011718,0.1766763916015625,-0.04551851155410155
1730918680.4944804,-1.3931170654296876,-0.8781964721679687,0.2514576110839844,0.08510594606759449,-1.536943115234375,0.23640188598632814,0.26104180908203123,-0.04532880277036789
1730918680.6149657,-1.3933214111328125,-0.8900460815429687,0.31523953247070313,0.08821341933661934,-1.5305498046875,0.23273692321777345,0.33508828735351565,-0.045061266722180186
1730918680.7322996,-1.3937349853515626,-0.8985562744140625,0.37263348388671874,0.08569441176769686,-1.5219674072265625,0.22733529663085938,0.4037401123046875,-0.04455579418063991
1730918680.8336132,-1.3936287841796875,-0.9028370971679688,0.4265673828125,0.08595022091438745,-1.5117769775390626,0.22065957641601563,0.4668277587890625,-0.04265148300199673
1730918680.9346507,-1.39269921875,-0.9015018920898438,0.47141940307617186,0.08887821031309372,-1.504358154296875,0.215512939453125,0.5098823547363281,-0.03856745433146424
1730918681.0356193,-1.3907703857421876,-0.894826171875,0.515946533203125,0.09016425351192801,-1.4977640380859376,0.2103716278076172,0.5527523803710938,-0.03808736135994735
1730918681.136677,-1.3885911865234375,-0.88538916015625,0.5537600708007813,0.0915901323828329,-1.49458984375,0.20713446044921874,0.5870431518554687,-0.041895837964552984
1730918681.257429,-1.38676416015625,-0.8762435913085938,0.5839039916992188,0.09422680287480205,-1.4935816650390625,0.20545198059082032,0.6163939208984375,-0.04548100368292788
1730918681.363992,-1.3853577880859376,-0.8683305053710938,0.608304443359375,0.09024731746010059,-1.493651123046875,0.2048714141845703,0.6387020874023438,-0.046475902038942474
1730918681.472282,-1.383236083984375,-0.8518781127929688,0.663264404296875,0.09647427605570348,-1.49786328125,0.20564512634277343,0.6958921508789062,-0.05417989665505441
1730918681.5865548,-1.382239990234375,-0.84168359375,0.7027012329101563,0.0940275118080436,-1.502712890625,0.20764572143554688,0.7396211547851562,-0.06173656799666832
1730918681.693198,-1.382230712890625,-0.8284725952148437,0.7683547973632813,0.09999169936773064,-1.51159033203125,0.21198756408691405,0.8153607177734375,-0.06341436921299036
1730918681.7966335,-1.382641845703125,-0.817987548828125,0.8350009765625,0.10226186519351356,-1.51913330078125,0.21639906311035156,0.8876034545898438,-0.061497481854447575
1730918681.8968852,-1.3837398681640625,-0.8091488037109374,0.9107432861328125,0.10233480360462766,-1.5268255615234374,0.22226583862304689,0.9755148315429687,-0.0594688672562675
1730918681.9984868,-1.3851884765625,-0.8046808471679687,0.9740392456054687,0.10453896632730408,-1.5308812255859374,0.22682408142089844,1.0388792724609375,-0.04662211343497705
1730918682.0998273,-1.38709619140625,-0.8035475463867188,1.0392669677734374,0.12180938462448337,-1.5334818115234374,0.2316273651123047,1.108508544921875,-0.029888446284738857
1730918682.2008924,-1.388336669921875,-0.805156982421875,1.0851549072265625,0.1208008798672356,-1.532781494140625,0.23390850830078125,1.148481689453125,-0.02584020383178327
1730918682.3023047,-1.38919921875,-0.8085834350585938,1.114175537109375,0.12939771617356055,-1.5306556396484374,0.23563327026367187,1.171677978515625,-0.00778408362612679
1730918682.4046578,-1.389239990234375,-0.8116404418945312,1.106522705078125,0.1405953692041847,-1.527664306640625,0.23640122985839843,1.15401806640625,-0.0007747737691142466
1730918682.5058904,-1.3881484375,-0.8151070556640625,1.0338892822265624,0.14904032840640377,-1.52222900390625,0.236190185546875,1.072206298828125,-0.006243935135571877
1730918682.6070745,-1.3859136962890626,-0.8165746459960938,0.928484619140625,0.15157255166983719,-1.5175172119140625,0.23536839294433592,0.9674443969726563,-0.017751776369208258
1730918682.708248,-1.38243017578125,-0.8160258178710937,0.7975673828125,0.1547808614807692,-1.5134854736328125,0.23393032836914063,0.8400921630859375,-0.03627953673601465
1730918682.8155034,-1.37875,-0.8134739379882813,0.6837872924804688,0.1385499855895585,-1.5120748291015624,0.23224244689941406,0.741080078125,-0.04597981038623858
1730918682.9165654,-1.374182373046875,-0.8087738037109375,0.5725952758789062,0.1228307325783719,-1.5122440185546875,0.22962095642089844,0.6325762939453125,-0.056176237296545486
1730918683.0170474,-1.3723037109375,-0.8063854370117187,0.5292066040039063,0.11728189293256593,-1.512447509765625,0.2288773193359375,0.6033278198242188,-0.05511443726527448
1730918683.1214457,-1.3663944091796876,-0.8001000366210937,0.4407589721679688,0.11380049367250818,-1.512738525390625,0.226997802734375,0.5195835571289062,-0.04630006935100214
1730918683.2523246,-1.3652427978515624,-0.7992153930664062,0.42888870239257815,0.11372564184885736,-1.5126851806640624,0.22685205078125,0.51147265625,-0.04624025614488275
1730918683.356273,-1.358746826171875,-0.7945301513671875,0.3765679931640625,0.13187509954939128,-1.511523681640625,0.22591209411621094,0.45738629150390625,-0.04310609175489363
1730918683.4679203,-1.34971435546875,-0.7882130126953125,0.3208757019042969,0.1401212877261908,-1.508678955078125,0.22505198669433593,0.3980768737792969,-0.045947327353748735
1730918683.5698385,-1.3392518310546875,-0.7798652954101563,0.26043984985351565,0.14911812773273594,-1.5044698486328125,0.22402784729003905,0.33053265380859376,-0.04885799466250931
1730918683.6774693,-1.329840087890625,-0.7715107421875,0.19812615966796876,0.14855884122822752,-1.499996337890625,0.2229145965576172,0.25714614868164065,-0.05111992570116868
1730918683.7780864,-1.31865185546875,-0.7600355834960938,0.11426847839355468,0.14157958182371805,-1.493892578125,0.22076242065429688,0.15895310974121094,-0.06280541933248436
1730918683.8797379,-1.3087987060546875,-0.747810302734375,0.042173362731933596,0.13625345921455373,-1.4881624755859375,0.21867442321777344,0.0792391357421875,-0.06891434158188654
