timestamp,pos_x1,pos_y1,pos_z1,yaw1,pos_x2,pos_y2,pos_z2,yaw2
0.0,-0.7157158203125,0.3355501403808594,0.01969872283935547,-0.09187273478934611,-0.6937530517578125,-0.6701466064453125,0.024401575088500976,0.17425649014076194
0.0702061653137207,-0.7158534545898437,0.33553347778320314,0.019794126510620118,-0.09183399848572689,-0.693781005859375,-0.6701655883789063,0.024390674591064452,0.1738676989821499
0.13222813606262207,-0.71584765625,0.3355252380371094,0.019814197540283202,-0.09169242443021496,-0.6937406616210937,-0.6701806640625,0.0244334716796875,0.174324555263607
0.19472289085388184,-0.7157535400390626,0.335340576171875,0.02016235160827637,-0.09125102141521108,-0.6933086547851562,-0.6696748046875,0.025260181427001954,0.17858584400792354
0.256305456161499,-0.7171060180664063,0.333216064453125,0.027082437515258788,-0.08770367379582758,-0.6899010620117187,-0.66598828125,0.03450312042236328,0.18953492788783746
0.3181173801422119,-0.7216844482421875,0.3265975036621094,0.040472923278808595,-0.07672083982659036,-0.680755859375,-0.6576939086914062,0.05081806182861328,0.2341730089978416
0.3808913230895996,-0.73378857421875,0.3096740112304687,0.06278432083129883,-0.11533103983236033,-0.659463623046875,-0.6405104370117187,0.0743568572998047,0.21303886275937892
0.44375181198120117,-0.7520460815429687,0.28512509155273436,0.08651411437988281,-0.1345182703431827,-0.6280336303710937,-0.6165653686523438,0.09982305908203125,0.2105762603429838
0.506767749786377,-0.7780826416015625,0.25105192565917966,0.11340077972412109,-0.1540079354480422,-0.592839111328125,-0.590242431640625,0.12513945007324218,0.21041277918324972
0.5691032409667969,-0.809329833984375,0.21134564208984374,0.14007090759277344,-0.16822260148087825,-0.55043603515625,-0.5588563842773437,0.15381974792480468,0.20741092960341942
0.6312828063964844,-0.8414481201171875,0.17215310668945313,0.16429043579101563,-0.17319228547048182,-0.5094124755859375,-0.5285181884765625,0.1814776611328125,0.20580844387620573
0.6927075386047363,-0.8755918579101563,0.1328719482421875,0.1886664581298828,-0.1730900209946975,-0.46841036987304685,-0.49775860595703125,0.21002505493164061,0.20233350086430296
0.7552359104156494,-0.9139539184570312,0.09269427490234375,0.2154803924560547,-0.1706979811746968,-0.42529071044921873,-0.4647027282714844,0.24192428588867188,0.19889661271991685
0.815361738204956,-0.9499389038085938,0.05977118682861328,0.24069708251953126,-0.1605832722799461,-0.38752615356445314,-0.434607421875,0.2720133056640625,0.19711213014008744
0.8766825199127197,-0.986028564453125,0.03191711807250976,0.2658289794921875,-0.16203406894601183,-0.3517967529296875,-0.4049063720703125,0.302285400390625,0.19498534415079416
0.9371147155761719,-1.021727783203125,0.010006531715393067,0.2905491638183594,-0.17824953008022415,-0.31821121215820314,-0.37553341674804686,0.3324365844726562,0.19239471591165944
1.0001239776611328,-1.059613037109375,-0.006915084838867188,0.31722747802734375,-0.17229616214727655,-0.28385919189453124,-0.34381640625,0.36499285888671873,0.18869643472732137
1.0623300075531006,-1.0934705810546874,-0.01687989616394043,0.34199273681640624,-0.1670100699431925,-0.25365870666503904,-0.3144959411621094,0.39498526000976564,0.18587388942018837
1.1243896484375,-1.1281275634765624,-0.022039594650268553,0.3689122314453125,-0.16480952099456717,-0.22189450073242187,-0.28246160888671873,0.4274184875488281,0.1845353764060424
1.1867156028747559,-1.15752294921875,-0.02256334114074707,0.39416351318359377,-0.1578986343335653,-0.19299517822265624,-0.25245004272460936,0.4575512390136719,0.1833405435110534
1.2485995292663574,-1.18412841796875,-0.019942865371704102,0.42005276489257815,-0.15476875104266336,-0.1641469268798828,-0.22204273986816406,0.4876836242675781,0.18138955581841984
1.310352087020874,-1.2091236572265625,-0.014928147315979004,0.44833544921875,-0.1490030012058123,-0.1325631103515625,-0.18897357177734375,0.5202839965820313,0.1785122091961683
