time,pos_x1,pos_y1,pos_z1,yaw1,pos_x2,pos_y2,pos_z2,yaw2
1719679185.0418727,-1.3348873291015626,0.019343894958496095,0.021257755279541015,-0.02063348643005312,1.3679990234375,0.08246268463134766,0.013814476013183594,-0.019164029869159983
1719679185.1566122,-1.3348984375,0.01928354835510254,0.02133229064941406,-0.021621554981826482,1.36807666015625,0.08244936370849609,0.013912591934204101,-0.018799447108418924
1719679185.2638223,-1.3330390625,0.01900991439819336,0.025966142654418944,-0.04544043618894459,1.367243896484375,0.08248766326904297,0.018074710845947264,-0.018610919626952004
1719679185.3698823,-1.324201171875,0.018520187377929688,0.057587860107421875,-0.07046963491254155,1.3602906494140625,0.08031624603271484,0.054994533538818356,-0.00843323019374444
1719679185.4789639,-1.3087381591796876,0.016487939834594727,0.10168717193603516,-0.11082166657164236,1.345993896484375,0.07317833709716796,0.10943154907226563,0.008590345384915248
1719679185.5864425,-1.2876927490234376,0.014702410697937011,0.1443828887939453,-0.11265960192575207,1.32680224609375,0.06038570022583008,0.16566331481933594,0.026886358628688902
1719679185.6938088,-1.2673134765625,0.01268273162841797,0.18047608947753907,-0.11023344034907868,1.308038818359375,0.0455120849609375,0.2138873291015625,0.03532435954850141
1719679185.801495,-1.249218505859375,0.01094478702545166,0.21821432495117188,-0.10875469136309605,1.2905516357421876,0.030141740798950194,0.2616326599121094,0.03520089537118799
1719679185.9095144,-1.237251708984375,0.009923915863037109,0.2554590301513672,-0.11174775066509826,1.2773123779296875,0.018380739212036132,0.3073756408691406,0.03149547889422228
1719679186.0177178,-1.2308939208984375,0.009141131401062012,0.29690802001953126,-0.11274214479910034,1.267677978515625,0.010394521713256836,0.35661309814453124,0.023892582324994836
1719679186.1236632,-1.22960498046875,0.008297195434570312,0.3377078857421875,-0.1079875415572185,1.2621259765625,0.006961155891418457,0.4047439270019531,0.016534046748358355
1719679186.232446,-1.2308311767578124,0.007162622451782227,0.3819714050292969,-0.10860272764758307,1.2593841552734375,0.006764941692352295,0.4563423156738281,0.0044997341214479385
1719679186.3396087,-1.232689453125,0.005485949039459229,0.42857586669921877,-0.10511015548196534,1.2585936279296874,0.008389988899230956,0.5089851379394531,-0.002272323599075935
1719679186.4466937,-1.233390869140625,0.003267423629760742,0.474389404296875,-0.10399149821604063,1.2588480224609375,0.009475614547729492,0.5602485961914062,-0.0033257363374078943
1719679186.553622,-1.2325626220703125,0.0007427873015403748,0.5205211791992187,-0.10171585456547533,1.2596937255859375,0.008647894859313965,0.61191943359375,-0.0013241804922916876
1719679186.6612625,-1.23025341796875,-0.0019289548397064208,0.5684395751953125,-0.10085529386092242,1.2611204833984375,0.005165229320526123,0.6667413330078125,0.0009156760777338652
1719679186.768415,-1.22691259765625,-0.004128802299499512,0.6144839477539062,-0.09626347421200224,1.2625185546875,4.871401190757751e-05,0.7192930297851563,0.002041028726858657
1719679186.8757792,-1.222765625,-0.005233142852783203,0.663633544921875,-0.09434577643811659,1.2636544189453125,-0.005858368396759033,0.7741974487304687,0.004338638634684926
1719679186.9834569,-1.2191162109375,-0.004771580696105957,0.7114104614257812,-0.09368773712136286,1.2638671875,-0.0106100435256958,0.8267969970703125,0.00349116590808577
1719679187.0906224,-1.2168485107421876,-0.002363380670547485,0.7619334716796875,-0.09204444702715849,1.263406494140625,-0.013728054046630859,0.8823531494140625,-0.0007687611624916883
1719679187.1993816,-1.2163302001953125,0.0014683350324630738,0.810650146484375,-0.09169993964465306,1.26290966796875,-0.014991775512695312,0.9354169921875,-0.006010567269521359
1719679187.306794,-1.2172666015625,0.0064774308204650875,0.8623038940429687,-0.09395625273173669,1.2628492431640626,-0.014843236923217774,0.9908753051757813,-0.015532096571700271
1719679187.421518,-1.2197940673828125,0.012516573905944824,0.9174564208984375,-0.08445576760195157,1.2628719482421875,-0.013470652580261231,1.0483720703125,-0.013427198202854124
1719679187.5253236,-1.2224163818359375,0.01814699363708496,0.9693936767578125,-0.08588118653705228,1.263388427734375,-0.011411674499511719,1.1010706787109374,0.001279378309444006
1719679187.6331308,-1.2244595947265624,0.023149675369262695,1.022035888671875,-0.09081793247844072,1.263989501953125,-0.008640043258666992,1.149301025390625,0.005002164805582534
1719679187.741738,-1.225783203125,0.027681039810180663,1.0776922607421875,-0.07734236671937493,1.2640472412109376,-0.005661650657653809,1.188802978515625,0.00653043442708657
1719679187.8500242,-1.224417724609375,0.03097574043273926,1.1323787841796875,-0.08634967739520069,1.266200439453125,-0.002487928628921509,1.2172677001953125,0.0034437710213523114
